image_name,tweet_translation,sms_translation,sms_language,topic_label
EGGyjHGU0AAjFHQ.jpg,"@Paytm @DCP_CCC_Delhi 

I would like to inform you that i have received SMS from unkonwn id for complete KYC screen shot attached below. I am sure that it is a fraud. kindly take a notice and aware the customers to prevent these fraudulent transactions.
Syed Umar Ali https://t.co/OX04ZXwh7M",PAYTM WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 7679546082,en,scam-account alarm
EAPHf-MXUAc2Chy.jpg,"📲 My SMS #Spam for today courtesy of @nissanza @Romans_Pizza @VolvoCar_SA @Dischem.

👉🏻 For your #Marketing Directors: This IS NOT marketing. https://t.co/f6NreCB11d","Buy a new XC60 at CMH Volvo Cars PTA & we will contribute R10 000pm to your 1st 10 instalments . Call 0124312500 . T "" s & C's apply . Opt out Reply No",en,spam-promo
Eiyi_mPWsAAGubY.jpg,@AskPayPal I obviously didn't click the link but this phishing message got sent to me by SMS https://t.co/JLMauKvbj1,PayPal : All services on your account have been limited due to unusual activity . Visit : https://user-terms-id25.com/?p=4 to lift the limitation . Now to Personal a,en,phishing-account alarm
Ec8uWtVU4AAuLf7.png,"Many of these spam sms are true, where do they know my number ... https://t.co/07suzMye0E","Your number is officially selected as the winner of Rp. 175,000,000 from PT - SHOPEE PIN (25f4777) info click on: bit.ly/shopeeid125",id,scam-prize
ENetEmWUYAAVa_l.jpg,@aduanBRTI My wife got this spam sms. Very annoying. Please block it. Full name and phone number will be dm. Thx. https://t.co/OH8PybYmad,"We haven&#39;t been in contact for a long time, how are you? Look at the photo, you can still recognize me, right? chat V.com/s/941863",id,spam-other
ElppUynVMAIMBxM.jpg,"@aduanBRTI please block the number of this Pinjol Spam SMS sender because it is annoying and has never been asked. Thank you. Warm regards, Valentino Halim https://t.co/SQhzMAupLi","sorry .. need an unsecured loan that can be submitted online on easy &amp; fast terms. ceiling 5 million to 500 million, tenor up to 5 years, wa: 085244218967",id,spam-loan
Dlssp7PXoAA5wIm.jpg,"Hey @VodafoneIN how to block such spam sms? These SMS are not captured by #TRAI #DND app.
Kindly guide. https://t.co/sUkRaMO4Gk","Vicinia by Shapoorji Pallonji. Premium 2,3 &amp; 3.5 BHK apartments starting from 1.68 Cr * in Chandivali, Powai. RERA: P51800002564. Call: 9167064641",gu,spam-promo
EqowDeaWMAMzHyx.jpg,"Hi @AIRTEL_KE

Your anti spam for SMS seems to be broken. Here's another spammer that won't stop messaging me despite instructions to stop them. Please address. https://t.co/USRUuekfI9","Buy airtime via M_pesa paybill no . 181318 and put your airtel number as account Number . To opt out , sms STOP to 22910",en,spam-other
EYfdbueWAAA8YqY.jpg,So spam via sms from Gran Terraza Lomas Verdes # Covid_19 #coronavirus https://t.co/rzaq5zZePj,"We love that you trust us, which is why we continue to be open at Gran Terraza Lomas Verdes. Dont wait !! Come on Now",es,spam-promo
D01FFqYVAAEHvWe.jpg,"Report lg @aduanBRTI SMS Spam, Fraud, Online Gambling &amp; Fraud. https://t.co/EFWQ4ASz9j","Collect referral bonuses of up to millions of rupiah, by inviting your friends to play in all Jud1 Online games bit.ly/ahagameindo",id,spam-promo
EjbteGfWAAcU0Wp.jpg,"Hi @Rabobank, I got this spam sms https://t.co/ngbKoKZsYB",[ Rabobank ] : Your current debit card is outdated and will expire in 2 days . Request the renewed debit card now free of charge and prevent blocking of your bank account via: https://s.id/Rabobank-Aanvraag,nl,scam-credit/debit card
EdRPPjGUwAEOJvZ.jpg,"@Paytm @Paytmcare @PaytmBank hi, see this fraud sms received for your information and necessary action. https://t.co/ZCAzn0qCZ8",Dear PAYTM User Your PAYTM A / C K.Y.C Has Been Expired Call immediately For Verification A / c Will Be Blocked Within 24hr PAYTM OFFICE PH 8388878791,en,scam-account alarm
Euko44yUcAQZJLp.jpg,@aduanBRTI @kemkominfo @aduankonten @CCICPolri Pls follow up on sending #sms indicated #spam or #fraud from No. # 6285298225469 (attached) received today at No. my @simPATI. Thank you. https://t.co/XxcNfQp6qJ,"I&#39;m from Malaysia planning to move my finances to provide for life in Indonesia, I&#39;m looking for someone I can trust to maintain the trust if interested in helping WA at +60172198279",id,scam-financial
EdECombU8AAoLzE.jpg,@mukeshambani01 good evening sir Mere pass ye sms aaya tha maine call ki to mujhe kaha ki 1550/-rs registration fees lagegi maine inko pure documents WhatsApp kar diye .lekin mujhe ye nahi pata ye fraud/sahi hai please help me sir good night . https://t.co/db4i3ScyWW,JIO WiFi TOWER KO APNI KHALI JAMIN OR CHHAT PR LAGWAYE ADV . 45 LAKH RENT 60000 OR 1 JOB SALIRY 24000 REG . FEES - 1550 CONT .,hi,spam-promo
D1ZS9fUXQAAVTog.jpg,New way of #phishing @ABNAMRO I just got this SMS I don&#39;t have a checking account with you but I would take immediate action #sharingiscaring #retweet https://t.co/3cEskg4oKA,Your ABN AMRO current account has been blocked for security reasons. Log in now and verify your ABN AMRO Internet Banking via the website: x.co/ ABNUPDATE,nl,phishing-account alarm
EQd4VHKVAAAhyVQ.jpg,"@IndosatCare @IndosatOoredoo how come I suddenly got an sms like this, this is an illegal form of credit withdrawal. Even though I have never registered for this service, how come it suddenly registers? Please don&#39;t let there be a scam like this! And please stop! https://t.co/J8f2kvTBc8","You are subscribed to the pre-drink SMS service 10000 / week from PT PMM, to STOP type UNREG send to 99979 CS: ( 021) 30003000",id,spam-promo
EehgXGyU4AAsn2c.jpg,@GovernorTim Take your SMS spam and shove it https://t.co/FGZWpHtp2O,"VOTE Tim Eyman Governor . VETO ALL TAX HIKES ! Saved us $ 43BN > Tim 4Gov.com/ taxes < PLEDGE to CUT property taxes , BLOCK income tax , WIN 30 TABS Text STOP to opt out  F GTFO Lose my number . I support Jay Inslee , the progressive agenda , and am against the theft of office furniture .",en,spam-vote
EIhDVAqUYAEdps3.jpg,@snapdeal @TRAI Today I received these two fraud sms. Please take a look. https://t.co/4rS8s9ZZwI,"Dear customer , congratulation , you have product order from SNAPDEAL.COM ( PVT.LTD ) out in SNAPDAEL.COM ( PVT.LTD ) COMPANY , your name to open lucky draw MAHINDRA XUV500 CAR cost RS . 14,85,000.00 you have received two option 1st option - MAHINDRA XUV500 CAR 2nd option - CASH 14,85,000.00 before registration charges pay to . Rs . 14850 only The TR paper charges pay to Rs . 7400 Only For more information contact me . Mobile help line no . 07366041593",en,scam-prize
D98qApJVUAEtovG.jpg,It&#39;s normal to get spam sms. But this is the first time I got a spam sms that calls my name like this. It kinda freaks me out https://t.co/W91uJ9oyxH,"muzammil, how are you? I always remember you, I... michat.sg/s/2/3pbb",id,spam-other
EWJJCzYVAAE8u_7.jpg,Scam/scam sms mode to get a certain amount of credit via credit transfer @aduanBRTI https://t.co/SXrzYzvqBO,Your number is registered @UTO TP By 082353237898 Credit will be deducted 11k every 21st to stop Subscribe to Ktik ; TP 11 082353237898 Cr ! m sms D ! 858 Free,id,scam-financial
EvfBoCoXUAEBZSJ.jpg,"Attention, I just received a phishing SMS! Don&#39;t fall into such a trap! @BNPPFBelgium @federalepolitie https://t.co/7xXnkX8YqL",BNPPARIBAS : Your easybanking login expires today . Log in to extend your access and avoid blocking : bnp-bank-be.com,nl,phishing-account alarm
EEudQACXoAEwNAY.jpg,Can I help @aduanBRTI suddenly I get the spam sms https://t.co/KEuL30Gpu4,Your No. Registered By Auto TP From No. 085218761155 You will send 10 thousand credits automatically every 19th U / Stop typing TP 10 085218761155 Send at 858,id,scam-financial
EF4HKNOWsAEGgto.jpg,its 2019 and @TMobile @TMobilePolska still allows no opt in sms spammers to send spam messages and ask for money via fraud sms messages… wow. check https://t.co/twMXJu9bBE they even lost their numbers like it’s legal what they do. GDPR? Fraud? @Independent @guardian @DerSPIEGEL https://t.co/O8tKz6o4Am,"On 02-10-2019 I have MONEY for you! PLEASE FOR 1SMS WILL YOU BE HOME TODAY AT 18.00? it&#39;s only 1sms, write YES to 72047 CONFIRM because the cash will be missed! PLN 2.4 re-g.pl",pl,scam-financial
EwQYgnZVcAAfpkw.jpg,@Paytm did some one hack into your system ? Getting fraud SMS for your IDs - see the pic #paytmhacked https://t.co/MOC1GYbC3U,I have AN IMPORTANT TRANSACTION for you MAIL me for full details via ; vp66606@outlook.com,en,scam-financial
EoX0dG0XMAA9EUQ.jpg,Hi @NetflixES it seems that phishing attempts are coming back. Received by SMS a few minutes ago. Luckily an account called &quot;SMS_PRUEBA&quot; does not convey much trust ... #phishing #netflix https://t.co/CR4DZ6om2K,"NETFLIX: Account suspended, we are having problems with your current payment information. Update your Billing information: https://bit.ly/Netflix Blocked",es,phishing-account alarm
ESqhmwpX0AAHhbS.jpg,"⁦@Paytm⁩ ⁦@Paytmcare⁩ this fraud seems to be getting much more organized! Pls see if you can trace the sms service provider as the Sender name needs to be registered, I am told https://t.co/RAh3A7bQgA",Dear customer Your PATYM KCY has been expire today please call customer care no 8617657493 immediately your PATYM account blocked 24 hrs,en,phishing-account alarm
D-tKK4IU0AI6XW_.jpg,@aduanBRTI spam/sms scam June (1) https://t.co/9go1bSGeGp,SAFE !!! You Get CASH CEK RP 100 jt From M_KIOS Top Up Party With PIN Code ( ijh76k79 ) U / INFO Klik_ www.kejutanmkios-2019.xyz,id,scam-prize
EGqPMojW4AE-6Gv.jpg,"The spam SMS messages I receive are getting out of control. Usually I’m the only recipient listed, this one has 12. https://t.co/GL6JNL3bMr",Hi ...... !! i am single girl . I'm looking for a good s ~ e ~ x partner . you free join my profile and meet now : > gg.gg/fgbuf,en,spam-other
EU7n31vWAAY9U43.jpg,"Attention with phishing campaigns. An SMS from SMS. Net with blocked account. Via mobile shows a copy of the bank&#39;s page. If you access via computer, it is a clothing page. Do not sting! #caringphisingbankia. @Bankia @semic https://t.co/QnwP0CCWrI","Your Bankia account has been blocked. To activate your account, you can access safely from: https: // information - client - bancco .suryadi.web.id /",es,phishing-account alarm
EIs7HePW4AIGIle.jpg,"@CentraIRL hiya, I just got this SMS &amp; it looks like a scam. Where should I report it if so? Thanks! https://t.co/TJyGZpWx94",Dear customer ! You got the 2ND prize from our Weekly Draw on 21/10 . Please collect it today before we cancel it : http://5ag.us/dkreB,en,scam-prize
EkOgZ6_WAAAzDna.jpg,"interessting @cryptocom phishing SMS - it is using the Mizo ṭ with a dot below.
but the target page is not convincing at all🙈
#phishing #DontFallForit https://t.co/hvTCNpDNsB",You have received 1.3875 ETH . Confirm the payment crypto.com/login,en,scam-financial
Dg9rNNfWkAEXD4c.jpg,Smshing Netflix.. phishing sms @malwrhunterteam #sms #phishing #netflix #brazil https://t.co/sWIXCNcBnx,Netflix Informa : Update your registration and avoid blocking . Go to: http: // netflixbrasil3.serveftp.com/,pt,phishing-account alarm
EVOs2rsU4AAjMRI.jpg,I often get spam sms like this 😒 https://t.co/lMsnmINwBW,"2 , You can Chat . Call *101*88# for Read. Chat Without Internet &amp; Get Credit Prizes. Please Call *101*88# now",id,spam-promo
E2Nys4qVEAIFS_8.jpg,@abslifein stop this SMS spam immediately. I’ve already reported you to the TRAI. And I’m going to report every single one now until it stops. https://t.co/wlCh9osf7g,"Hey Rahul Ajit Gaitonde , liking our free ' Your Money ' email service ? Why not share the joy with your loved ones ? Click here to refer http://acl.cc/GL3amLO and they will enjoy a FREE subscription too --all thanks to you ! T & C apply . Regards , ABSLI  The sender is not in your contact list .  Report All Messages Filtered by SMS Filter",en,spam-promo
Esa-IwVWMAAeJ-0.jpg,"⚠️ #Phishing Alert! ⚠️ We have detected this fraudulent email and SMS. Remember: 👉 1. If you receive it, do not access any link and delete it. 👉 2. If you have any questions, send it to: security.internet@ing.com 🔒 Here are some tips to avoid it: https://t.co/008ActK9II https://t.co/mdm870tpOa","Ing Banco SA, from 01/25/2021 You will not be able to use your account, You have to activate the new web security system from: https://bit.ly/3sOtkMW",es,scam-account alarm
E2gGmqbWEAEO6Rg.jpg,"I&#39;ve sent messages to 55555 several times, what else do I have to do to @oi_official stop sending me spam by sms every day?? https://t.co/LQNF0wakDE",ENJOY ! In Oi&#39;s new digital wallet you get 1 GB bonus for every RS1 recharge and another 10% back in credits! Check it out at https://zapconta.co/OiZap,pt,spam-promo
EG_NodcWwAAMTW5.jpg,@Rabobank another spam text https://t.co/2jKebu4QXY,Rabobank : Your current debit card will expire before use . Request the renewed debit card now completely free of charge and avoid blocking via: www.rabo-wereldpas.net. Rabobank,nl,scam-credit/debit card
DnYfKJeXgAI64jW.jpg,#sms #phishing campaign in the wild @CERTFI https://t.co/h6hsgsXL74,Urgent action required . Please verify your credit card details to receive your refund : https : // refund online.info Apple Inc,en,phishing-credit/debit card
DyKH89lU0AAMPju.jpg,"Report lg @aduanBRTI @aduankonten SMS Spam, Fraud, Online Gambling &amp; Fraud. https://t.co/sWffiWn8nj","Only Rp. 10,000 to win Millions of Rupiah at EyangPoker http://bit.ly/2Fz74BF . 6 Best Tog3L Markets available up to 65% discount &amp; Dingdong Games, Poker, DominoQQ.",id,spam-gamble
EKO0ND8WkAAwsdH.jpg,#Phishing #SMS in #Dutch in #Belgium source mobile numbers can be provided via PM as they may be spoofed #KBC https://t.co/rHBhesdp9g,"Forwarded KBC : Dear customer , your bank card will expire in 2 days . Prevent blockage and replace your bank card via: https://kbckaart-recyclepunt.com",nl,phishing-credit/debit card
EPfVUzzUwAADDEv.jpg,"SMS phishing, targeted and malicious link. #cyberaware is crucial to beat these types of attack https://t.co/IPoYsQZb8y","James , The Investor Group wants to buy your home from you . See what the offer is , no obligation ! http : // thepadin10days.site or "" Cancel "" offer",en,scam-other
Dd81tO-VwAA0Ha6.jpg,"@LODHA receiving spam SMS and calls when not even do I reside in Mumbai.
Please stop https://t.co/L5lbMs738J",LODHA LAUNCHES CODENAME UNBELIEVABLE 2 BED AC HOMES WITH SPECTACULAR RIVER VIEWS IN A WORLD CLASS DEVELOPMENT AT THANE . Rs.89.1L + RERA P51700016375 9619500113,en,spam-promo
E5CMO_DWUAMbbap.jpg,2021 ... and @AXA still relies on Spam SMS ... 🤦‍♂️ https://t.co/tBcPKrpR4J,Did the last hail damage your car? Simply report your hail damage at https: // hail.axa.ch/. Have you already reported the damage? Wonderful - we will get back to you as soon as possible.,de,spam-promo
E0HxSr8VkAELBRc.jpg,"@ApolloPharmacy 
stop sending (attached) #spam #sms messages everyday. Upload your official email on your website for complaint else I will file an online FIR against corrupt Apollo pharmacy employees https://t.co/Ssnsxgp2Sa",Apollo : Authentic Medicines Home Delivered in 4 Hrs : Use Code PHARMA15 @Apollo 2417 for 15 % Savings . Download Now klr.pw/ 4Rt Hu / 6UKUIk to book your first order,en,spam-promo
